OrderID,ProductID,ProductCategory,ProductName,Discount(%),SalesAmount,CustomerReview,ReviewDate
134424,P0601,Beauty,Lipstick,6.33,359.92,Loved it,2024-07-20
134425,P0402,Books,Non-Fiction,27.05,262.47,Neither good nor bad,2024-08-14
134426,P0202,Apparel,Jeans,17.66,367.77,Decent,2024-09-05
134427,P0103,Electronics,Headphones,1.88,353.14,Exceeded expectations,2025-05-22
134428,P0102,Electronics,Laptop,29.34,18.43,Nothing special,2024-06-19
134429,P0102,Electronics,Laptop,10.56,88.3,Neither good nor bad,2024-08-09
134430,P0603,Beauty,Eyeliner,1.84,193.23,Loved it,2024-06-19
134431,P0404,Books,Biography,5.95,31.0,Not worth the price,2024-11-14
134432,P0302,Home & Kitchen,Microwave,12.4,132.19,Poor quality,2024-10-08
134433,P0503,Sports,Tennis Racket,16.97,346.37,Exceeded expectations,2025-04-28
134434,P0204,Apparel,Jacket,15.25,17.12,Okay quality,2025-02-22
134435,P0202,Apparel,Jeans,3.01,368.03,Neither good nor bad,2024-11-30
134436,P0304,Home & Kitchen,Vacuum Cleaner,5.07,258.76,Best purchase,2025-01-27
134437,P0601,Beauty,Lipstick,13.79,88.05,Average product,2024-09-17
134438,P0501,Sports,Football,15.8,50.26,Mediocre,2024-10-27
134439,P0202,Apparel,Jeans,23.56,313.9,Defective,2024-09-09
134440,P0405,Books,Mystery,20.92,79.79,Not worth the price,2025-01-10
134441,P0604,Beauty,Moisturizer,10.46,106.51,Waste of money,2025-01-21
134442,P0601,Beauty,Lipstick,3.62,220.57,Defective,2024-12-06
134443,P0605,Beauty,Perfume,10.75,288.69,Waste of money,2025-02-07
134444,P0502,Sports,Basketball,16.86,340.38,Fantastic,2025-03-08
134445,P0502,Sports,Basketball,5.72,329.5,Loved it,2024-11-19
134446,P0605,Beauty,Perfume,2.9,219.78,Best purchase,2025-02-28
134447,P0602,Beauty,Foundation,6.82,392.75,Not worth the price,2024-09-29
134448,P0304,Home & Kitchen,Vacuum Cleaner,24.33,189.25,Average product,2024-09-11
134449,P0105,Electronics,Camera,3.83,94.65,Good product,2025-02-28
134450,P0105,Electronics,Camera,17.55,358.59,Neutral feeling,2025-04-28
134451,P0103,Electronics,Headphones,23.99,99.65,Fantastic,2025-05-25
134452,P0401,Books,Fiction,2.31,153.6,Loved it,2024-12-03
134453,P0503,Sports,Tennis Racket,9.17,429.16,Works perfectly,2024-10-16
134454,P0604,Beauty,Moisturizer,8.27,303.89,Bad experience,2024-10-20
134455,P0302,Home & Kitchen,Microwave,25.52,59.36,Stopped working,2025-04-12
134456,P0601,Beauty,Lipstick,9.08,172.79,Good product,2025-01-23
134457,P0205,Apparel,Hat,11.52,208.49,Cheaply made,2025-03-04
134458,P0501,Sports,Football,20.24,385.75,Bad experience,2024-12-13
134459,P0401,Books,Fiction,20.98,207.3,Great value,2024-11-28
134460,P0305,Home & Kitchen,Toaster,7.04,66.89,Acceptable,2024-06-06
134461,P0501,Sports,Football,9.98,199.01,Excellent quality,2025-01-19
134462,P0302,Home & Kitchen,Microwave,5.23,409.15,Okay quality,2025-01-08
134463,P0405,Books,Mystery,16.19,189.73,Loved it,2024-12-15
134464,P0403,Books,Science,22.3,273.66,Stopped working,2024-12-01
134465,P0501,Sports,Football,27.8,46.96,Decent,2024-11-29
134466,P0604,Beauty,Moisturizer,29.0,211.33,Waste of money,2025-04-22
134467,P0301,Home & Kitchen,Blender,13.26,316.43,Great value,2024-11-29
134468,P0304,Home & Kitchen,Vacuum Cleaner,8.62,143.14,Great value,2024-12-15
134469,P0502,Sports,Basketball,23.42,136.15,Defective,2024-11-14
134470,P0302,Home & Kitchen,Microwave,8.52,295.78,Not worth the price,2025-03-23
134471,P0503,Sports,Tennis Racket,29.58,74.82,Exceeded expectations,2025-01-01
134472,P0501,Sports,Football,11.55,414.32,Great value,2025-04-23
134473,P0403,Books,Science,27.46,247.1,Stopped working,2024-06-24
134474,P0404,Books,Biography,18.76,332.55,Very satisfied,2024-07-26
134475,P0205,Apparel,Hat,19.93,192.64,Neutral feeling,2025-03-05
134476,P0304,Home & Kitchen,Vacuum Cleaner,17.45,283.08,Satisfactory,2025-01-07
134477,P0403,Books,Science,18.39,101.19,Highly recommend,2024-08-16
134478,P0201,Apparel,T-Shirt,6.79,420.01,Defective,2024-09-18
134479,P0204,Apparel,Jacket,9.54,79.62,Satisfactory,2024-08-02
134480,P0505,Sports,Yoga Mat,5.6,287.65,Satisfactory,2024-07-16
134481,P0304,Home & Kitchen,Vacuum Cleaner,1.9,77.15,Average product,2024-12-24
134482,P0204,Apparel,Jacket,23.67,28.56,Exceeded expectations,2024-09-24
134483,P0103,Electronics,Headphones,3.43,425.06,Good product,2024-11-09
134484,P0505,Sports,Yoga Mat,0.4,465.2,Excellent quality,2024-12-14
134485,P0204,Apparel,Jacket,8.57,433.42,Exceeded expectations,2025-04-21
134486,P0202,Apparel,Jeans,7.14,269.68,Not worth the price,2024-09-27
134487,P0403,Books,Science,11.73,314.57,Terrible,2024-09-05
134488,P0404,Books,Biography,9.47,328.14,Loved it,2025-02-23
134489,P0104,Electronics,Smartwatch,19.9,30.81,Exceeded expectations,2025-04-28
134490,P0605,Beauty,Perfume,11.71,13.47,Best purchase,2025-01-28
134491,P0504,Sports,Running Shoes,0.79,370.62,Fantastic,2024-06-15
134492,P0602,Beauty,Foundation,9.6,333.27,Decent,2025-02-14
134493,P0301,Home & Kitchen,Blender,25.09,314.67,Best purchase,2025-01-29
134494,P0201,Apparel,T-Shirt,7.09,419.01,Exceeded expectations,2024-10-16
134495,P0405,Books,Mystery,1.85,388.7,Loved it,2025-03-03
134496,P0202,Apparel,Jeans,16.71,200.26,Excellent quality,2024-09-29
134497,P0602,Beauty,Foundation,29.74,264.98,Highly recommend,2025-04-17
134498,P0301,Home & Kitchen,Blender,25.96,288.39,Great value,2024-07-30
134499,P0501,Sports,Football,19.05,335.59,Neutral feeling,2025-02-19
134500,P0602,Beauty,Foundation,30.0,304.87,Exceeded expectations,2025-01-30
134501,P0405,Books,Mystery,25.87,218.51,Excellent quality,2025-05-30
134502,P0602,Beauty,Foundation,27.95,302.77,Neither good nor bad,2024-10-09
134503,P0305,Home & Kitchen,Toaster,11.93,132.46,Neither good nor bad,2025-03-29
134504,P0602,Beauty,Foundation,1.8,211.5,Mediocre,2024-11-27
134505,P0505,Sports,Yoga Mat,5.7,203.21,Great value,2024-06-18
134506,P0203,Apparel,Sneakers,16.31,269.89,Excellent quality,2024-09-24
134507,P0101,Electronics,Smartphone,11.02,12.92,Works perfectly,2024-12-27
134508,P0104,Electronics,Smartwatch,12.18,72.16,Highly recommend,2024-11-01
134509,P0202,Apparel,Jeans,28.45,356.45,Great value,2024-12-31
134510,P0502,Sports,Basketball,21.96,362.12,Neutral feeling,2024-07-18
134511,P0505,Sports,Yoga Mat,1.9,74.27,Highly recommend,2025-02-24
134512,P0604,Beauty,Moisturizer,7.17,280.83,Loved it,2025-02-20
134513,P0503,Sports,Tennis Racket,17.47,90.15,Would not recommend,2024-07-21
134514,P0105,Electronics,Camera,5.22,57.76,Would not recommend,2024-12-03
134515,P0602,Beauty,Foundation,28.32,332.73,Okay quality,2025-05-31
134516,P0404,Books,Biography,4.67,230.43,It's fine,2025-05-16
134517,P0401,Books,Fiction,15.89,403.08,Bad experience,2024-11-17
134518,P0205,Apparel,Hat,14.18,130.44,Exceeded expectations,2024-10-24
134519,P0404,Books,Biography,3.23,374.16,Disappointed,2024-10-08
134520,P0505,Sports,Yoga Mat,22.02,377.02,Not worth the price,2025-01-13
134521,P0205,Apparel,Hat,23.21,261.61,Very satisfied,2025-05-31
134522,P0302,Home & Kitchen,Microwave,3.55,437.31,Highly recommend,2024-06-02
134523,P0504,Sports,Running Shoes,1.64,453.15,Good product,2024-12-16
134524,P0103,Electronics,Headphones,19.73,182.99,Waste of money,2025-03-01
134525,P0501,Sports,Football,6.99,387.76,Defective,2024-08-09
134526,P0402,Books,Non-Fiction,7.68,207.04,Stopped working,2024-11-24
134527,P0301,Home & Kitchen,Blender,4.43,21.17,Neutral feeling,2024-12-10
134528,P0404,Books,Biography,16.97,413.0,Loved it,2024-07-18
134529,P0404,Books,Biography,3.71,262.83,Good product,2024-08-04
134530,P0501,Sports,Football,15.86,206.06,Great value,2025-05-28
134531,P0205,Apparel,Hat,6.94,186.98,Neutral feeling,2025-02-16
134532,P0401,Books,Fiction,9.12,161.02,Okay quality,2024-06-28
134533,P0601,Beauty,Lipstick,16.26,76.42,Decent,2024-07-24
134534,P0504,Sports,Running Shoes,28.31,108.7,Loved it,2025-04-05
134535,P0105,Electronics,Camera,26.24,350.9,Not worth the price,2025-02-09
134536,P0201,Apparel,T-Shirt,26.45,145.39,Acceptable,2024-06-11
134537,P0503,Sports,Tennis Racket,16.91,216.21,Very satisfied,2024-06-20
134538,P0601,Beauty,Lipstick,26.63,34.43,Disappointed,2025-04-17
134539,P0502,Sports,Basketball,0.57,270.72,Great value,2024-08-11
134540,P0501,Sports,Football,26.53,246.83,Average product,2024-06-27
134541,P0304,Home & Kitchen,Vacuum Cleaner,22.08,275.98,Stopped working,2024-11-23
134542,P0201,Apparel,T-Shirt,27.49,60.54,Average product,2024-09-06
134543,P0503,Sports,Tennis Racket,9.12,69.07,Disappointed,2025-04-01
134544,P0104,Electronics,Smartwatch,16.82,110.09,Okay quality,2024-11-29
134545,P0501,Sports,Football,1.34,293.92,Very satisfied,2024-06-17
134546,P0104,Electronics,Smartwatch,17.34,228.62,Great value,2025-01-06
134547,P0505,Sports,Yoga Mat,2.86,327.73,Fantastic,2025-04-24
134548,P0201,Apparel,T-Shirt,12.88,238.21,Waste of money,2024-10-19
134549,P0404,Books,Biography,22.6,263.23,Excellent quality,2025-03-25
134550,P0403,Books,Science,17.16,287.68,Decent,2025-02-10
134551,P0402,Books,Non-Fiction,10.85,442.58,Mediocre,2025-04-22
134552,P0403,Books,Science,23.52,370.31,Very satisfied,2024-10-07
134553,P0403,Books,Science,21.15,338.66,Highly recommend,2024-09-11
134554,P0502,Sports,Basketball,25.13,324.78,Best purchase,2024-06-17
134555,P0603,Beauty,Eyeliner,19.26,229.48,Waste of money,2024-08-15
134556,P0402,Books,Non-Fiction,19.08,234.17,Satisfactory,2024-06-11
134557,P0405,Books,Mystery,20.61,273.5,Great value,2024-07-11
134558,P0505,Sports,Yoga Mat,26.69,190.26,It's fine,2024-12-19
134559,P0101,Electronics,Smartphone,21.93,112.25,Average product,2024-07-27
134560,P0102,Electronics,Laptop,9.2,97.24,Very satisfied,2025-02-19
134561,P0102,Electronics,Laptop,20.35,113.53,Mediocre,2025-02-06
134562,P0201,Apparel,T-Shirt,15.36,46.75,Great value,2024-12-24
134563,P0202,Apparel,Jeans,5.53,277.37,Satisfactory,2025-05-07
134564,P0405,Books,Mystery,17.79,116.38,Exceeded expectations,2024-07-26
134565,P0501,Sports,Football,3.42,189.1,Great value,2025-03-07
134566,P0605,Beauty,Perfume,15.66,324.41,Works perfectly,2024-08-06
134567,P0204,Apparel,Jacket,28.28,166.86,Great value,2024-11-15
134568,P0404,Books,Biography,22.06,57.35,Cheaply made,2025-01-12
134569,P0101,Electronics,Smartphone,3.71,15.72,Neither good nor bad,2025-03-28
134570,P0501,Sports,Football,11.5,364.0,Satisfactory,2024-08-15
134571,P0101,Electronics,Smartphone,9.33,374.5,Average product,2025-04-01
134572,P0405,Books,Mystery,18.04,109.85,Very satisfied,2024-11-30
134573,P0305,Home & Kitchen,Toaster,1.35,392.37,Okay quality,2025-05-23
134574,P0603,Beauty,Eyeliner,29.65,144.18,Great value,2024-11-18
134575,P0601,Beauty,Lipstick,20.05,79.93,Works perfectly,2024-12-04
134576,P0104,Electronics,Smartwatch,25.89,349.01,Loved it,2025-05-09
134577,P0403,Books,Science,4.87,242.71,Okay quality,2024-12-31
134578,P0503,Sports,Tennis Racket,15.74,204.87,Great value,2024-06-13
134579,P0104,Electronics,Smartwatch,22.38,346.02,Works perfectly,2024-07-08
134580,P0501,Sports,Football,19.03,185.13,Nothing special,2024-08-12
134581,P0303,Home & Kitchen,Coffee Maker,28.84,345.18,Fantastic,2025-03-18
134582,P0305,Home & Kitchen,Toaster,4.14,30.01,Loved it,2024-08-29
134583,P0504,Sports,Running Shoes,13.44,424.43,Excellent quality,2024-06-10
134584,P0602,Beauty,Foundation,10.47,16.66,Satisfactory,2024-09-10
134585,P0303,Home & Kitchen,Coffee Maker,20.69,93.3,Works perfectly,2025-03-22
134586,P0405,Books,Mystery,0.78,493.31,Exceeded expectations,2025-02-18
134587,P0404,Books,Biography,4.73,42.17,Highly recommend,2024-08-09
134588,P0402,Books,Non-Fiction,2.62,386.96,Exceeded expectations,2024-11-21
134589,P0501,Sports,Football,8.71,419.22,Exceeded expectations,2024-11-19
134590,P0603,Beauty,Eyeliner,28.65,228.47,Waste of money,2025-01-02
134591,P0501,Sports,Football,6.3,195.45,Acceptable,2024-10-01
134592,P0201,Apparel,T-Shirt,18.09,11.55,Okay quality,2024-10-21
134593,P0204,Apparel,Jacket,6.04,223.99,Mediocre,2025-05-08
134594,P0301,Home & Kitchen,Blender,8.3,91.6,Nothing special,2024-10-14
134595,P0604,Beauty,Moisturizer,0.75,421.28,Very satisfied,2025-05-12
134596,P0103,Electronics,Headphones,25.42,155.75,Bad experience,2025-06-01
134597,P0101,Electronics,Smartphone,3.36,221.42,Okay quality,2024-11-13
134598,P0101,Electronics,Smartphone,20.45,223.19,Excellent quality,2024-10-16
134599,P0404,Books,Biography,19.38,300.03,Best purchase,2024-07-26
134600,P0305,Home & Kitchen,Toaster,24.55,370.58,Loved it,2025-04-10
134601,P0301,Home & Kitchen,Blender,16.85,292.85,Loved it,2025-03-28
134602,P0403,Books,Science,16.74,105.81,Highly recommend,2024-06-18
134603,P0301,Home & Kitchen,Blender,29.86,136.81,Acceptable,2024-07-08
134604,P0504,Sports,Running Shoes,25.78,110.74,Mediocre,2024-06-03
134605,P0602,Beauty,Foundation,10.87,405.48,Very satisfied,2024-12-01
134606,P0305,Home & Kitchen,Toaster,24.59,40.81,Acceptable,2024-10-08
134607,P0401,Books,Fiction,22.11,192.62,Neutral feeling,2024-11-09
134608,P0304,Home & Kitchen,Vacuum Cleaner,28.57,248.15,Neutral feeling,2024-09-04
134609,P0502,Sports,Basketball,8.31,214.97,Terrible,2024-10-27
134610,P0301,Home & Kitchen,Blender,4.08,162.82,Loved it,2024-12-16
134611,P0503,Sports,Tennis Racket,5.44,153.6,Nothing special,2024-07-31
134612,P0304,Home & Kitchen,Vacuum Cleaner,17.05,312.11,Okay quality,2025-03-30
134613,P0604,Beauty,Moisturizer,22.96,341.97,Very satisfied,2025-04-01
134614,P0304,Home & Kitchen,Vacuum Cleaner,1.58,237.26,Best purchase,2025-01-09
134615,P0204,Apparel,Jacket,6.47,81.4,Poor quality,2024-11-29
134616,P0504,Sports,Running Shoes,29.2,275.08,Acceptable,2024-10-25
134617,P0603,Beauty,Eyeliner,16.42,274.51,Exceeded expectations,2025-01-29
134618,P0303,Home & Kitchen,Coffee Maker,25.8,53.25,Cheaply made,2025-05-04
134619,P0601,Beauty,Lipstick,27.11,19.31,Good product,2024-11-24
134620,P0505,Sports,Yoga Mat,4.5,397.23,Best purchase,2024-06-28
134621,P0504,Sports,Running Shoes,9.82,382.38,Good product,2024-10-20
134622,P0502,Sports,Basketball,24.02,119.56,Would not recommend,2025-02-05
134623,P0503,Sports,Tennis Racket,11.84,103.44,Not worth the price,2025-05-23
134624,P0405,Books,Mystery,0.96,294.6,Okay quality,2025-01-12
134625,P0104,Electronics,Smartwatch,7.23,310.93,Highly recommend,2025-04-30
134626,P0203,Apparel,Sneakers,0.03,440.14,Okay quality,2024-11-17
134627,P0203,Apparel,Sneakers,15.47,28.07,Bad experience,2025-03-05
134628,P0105,Electronics,Camera,18.33,104.95,Excellent quality,2024-09-06
134629,P0301,Home & Kitchen,Blender,19.17,59.25,Good product,2025-03-31
134630,P0404,Books,Biography,22.96,154.44,Fantastic,2025-03-30
134631,P0201,Apparel,T-Shirt,3.33,60.5,Very satisfied,2025-04-28
134632,P0401,Books,Fiction,15.15,228.83,Disappointed,2024-06-02
134633,P0303,Home & Kitchen,Coffee Maker,8.82,288.01,Nothing special,2024-08-22
134634,P0205,Apparel,Hat,24.51,45.72,Best purchase,2024-12-04
134635,P0605,Beauty,Perfume,15.94,34.69,Good product,2025-03-01
134636,P0102,Electronics,Laptop,28.69,186.94,Acceptable,2025-05-03
134637,P0403,Books,Science,8.31,287.69,Fantastic,2025-01-02
134638,P0301,Home & Kitchen,Blender,21.66,243.2,Highly recommend,2024-12-26
134639,P0101,Electronics,Smartphone,16.82,160.83,Cheaply made,2025-03-09
134640,P0304,Home & Kitchen,Vacuum Cleaner,28.82,230.16,Exceeded expectations,2024-06-18
134641,P0205,Apparel,Hat,4.4,161.2,Works perfectly,2024-07-10
134642,P0505,Sports,Yoga Mat,1.4,369.29,Loved it,2024-12-05
134643,P0405,Books,Mystery,9.79,271.3,Okay quality,2025-04-08
134644,P0104,Electronics,Smartwatch,27.15,126.76,Best purchase,2024-09-16
134645,P0201,Apparel,T-Shirt,11.79,33.53,Defective,2024-06-10
134646,P0403,Books,Science,0.58,441.34,Works perfectly,2024-12-19
134647,P0305,Home & Kitchen,Toaster,2.45,479.8,Not worth the price,2025-04-24
134648,P0304,Home & Kitchen,Vacuum Cleaner,20.56,363.61,Best purchase,2024-11-14
134649,P0201,Apparel,T-Shirt,20.19,61.87,Neither good nor bad,2025-02-08
134650,P0605,Beauty,Perfume,28.64,93.82,Neutral feeling,2024-06-12
134651,P0605,Beauty,Perfume,17.78,161.57,Mediocre,2024-06-09
134652,P0102,Electronics,Laptop,21.89,292.97,Excellent quality,2024-10-13
134653,P0403,Books,Science,19.67,330.26,Works perfectly,2024-08-06
134654,P0604,Beauty,Moisturizer,1.92,209.16,Waste of money,2024-12-29
134655,P0203,Apparel,Sneakers,23.15,264.59,Highly recommend,2025-02-14
134656,P0303,Home & Kitchen,Coffee Maker,25.05,182.06,Best purchase,2025-02-10
134657,P0203,Apparel,Sneakers,1.52,319.3,Defective,2025-03-07
134658,P0604,Beauty,Moisturizer,0.32,43.17,It's fine,2024-07-28
134659,P0301,Home & Kitchen,Blender,20.86,202.86,Not worth the price,2025-04-11
134660,P0202,Apparel,Jeans,14.82,279.87,Highly recommend,2024-06-26
134661,P0602,Beauty,Foundation,20.64,386.08,Satisfactory,2024-10-18
134662,P0103,Electronics,Headphones,22.79,55.28,Cheaply made,2025-01-18
134663,P0405,Books,Mystery,20.42,334.43,Neutral feeling,2024-08-30
134664,P0402,Books,Non-Fiction,1.28,276.49,Exceeded expectations,2024-12-03
134665,P0602,Beauty,Foundation,18.01,229.75,Cheaply made,2024-07-28
134666,P0401,Books,Fiction,29.22,65.53,Neutral feeling,2024-10-27
134667,P0304,Home & Kitchen,Vacuum Cleaner,9.52,425.32,Fantastic,2024-12-15
134668,P0505,Sports,Yoga Mat,10.31,223.0,Loved it,2025-05-27
134669,P0504,Sports,Running Shoes,3.93,258.98,Decent,2024-06-07
134670,P0504,Sports,Running Shoes,23.23,359.16,It's fine,2024-10-29
134671,P0203,Apparel,Sneakers,5.62,39.92,Best purchase,2024-08-04
134672,P0505,Sports,Yoga Mat,11.21,429.81,Disappointed,2025-04-01
134673,P0603,Beauty,Eyeliner,8.58,390.45,Acceptable,2024-12-27
134674,P0504,Sports,Running Shoes,18.88,89.89,Acceptable,2024-06-15
134675,P0304,Home & Kitchen,Vacuum Cleaner,17.59,124.25,Mediocre,2025-01-25
134676,P0102,Electronics,Laptop,6.02,165.27,Excellent quality,2024-08-06
134677,P0205,Apparel,Hat,7.46,380.46,Great value,2024-09-30
134678,P0601,Beauty,Lipstick,24.87,337.33,Average product,2025-01-05
134679,P0104,Electronics,Smartwatch,7.62,456.42,Terrible,2024-08-11
134680,P0401,Books,Fiction,4.33,49.53,Satisfactory,2024-06-24
134681,P0501,Sports,Football,21.73,13.55,Waste of money,2024-11-10
134682,P0402,Books,Non-Fiction,5.77,51.3,Decent,2024-07-09
134683,P0205,Apparel,Hat,4.99,464.45,Best purchase,2024-09-16
134684,P0205,Apparel,Hat,26.22,303.02,Decent,2024-06-09
134685,P0202,Apparel,Jeans,17.22,238.88,Best purchase,2024-10-22
134686,P0605,Beauty,Perfume,3.48,197.79,Disappointed,2025-04-21
134687,P0204,Apparel,Jacket,2.21,419.35,Great value,2024-11-13
134688,P0304,Home & Kitchen,Vacuum Cleaner,24.63,312.87,Cheaply made,2025-03-26
134689,P0304,Home & Kitchen,Vacuum Cleaner,25.16,205.22,Terrible,2024-08-29
134690,P0304,Home & Kitchen,Vacuum Cleaner,11.01,237.95,It's fine,2024-09-21
134691,P0504,Sports,Running Shoes,8.88,257.0,Average product,2025-04-05
134692,P0205,Apparel,Hat,25.74,135.65,Good product,2024-07-31
134693,P0601,Beauty,Lipstick,9.13,270.77,Cheaply made,2024-10-31
134694,P0605,Beauty,Perfume,13.06,196.3,Fantastic,2025-02-27
134695,P0204,Apparel,Jacket,1.32,425.24,Good product,2025-01-04
134696,P0301,Home & Kitchen,Blender,5.43,340.54,Stopped working,2024-12-19
134697,P0301,Home & Kitchen,Blender,10.76,308.92,Best purchase,2025-03-25
134698,P0101,Electronics,Smartphone,19.72,299.98,Disappointed,2024-10-02
134699,P0103,Electronics,Headphones,25.28,55.24,Great value,2025-04-23
134700,P0201,Apparel,T-Shirt,28.45,330.33,Exceeded expectations,2025-01-04
134701,P0305,Home & Kitchen,Toaster,27.79,281.64,Satisfactory,2024-07-31
134702,P0403,Books,Science,27.49,349.84,Great value,2024-11-17
134703,P0103,Electronics,Headphones,16.81,243.65,Stopped working,2024-08-24
134704,P0602,Beauty,Foundation,8.11,229.13,Average product,2024-10-09
134705,P0503,Sports,Tennis Racket,16.89,310.58,Excellent quality,2025-03-17
134706,P0201,Apparel,T-Shirt,17.6,132.49,Not worth the price,2024-08-09
134707,P0105,Electronics,Camera,14.13,410.11,Stopped working,2024-09-03
134708,P0502,Sports,Basketball,8.01,299.57,Great value,2024-12-02
134709,P0601,Beauty,Lipstick,6.47,61.66,Neutral feeling,2025-02-27
134710,P0105,Electronics,Camera,6.27,217.07,Works perfectly,2025-03-15
134711,P0401,Books,Fiction,1.63,93.11,Disappointed,2025-02-27
134712,P0304,Home & Kitchen,Vacuum Cleaner,9.15,391.41,Stopped working,2025-01-28
134713,P0505,Sports,Yoga Mat,10.25,357.67,Average product,2025-05-27
134714,P0204,Apparel,Jacket,20.28,69.93,Fantastic,2024-10-08
134715,P0405,Books,Mystery,5.08,304.55,Acceptable,2024-09-30
134716,P0204,Apparel,Jacket,25.83,316.95,It's fine,2025-01-13
134717,P0302,Home & Kitchen,Microwave,9.95,146.27,It's fine,2024-08-24
134718,P0304,Home & Kitchen,Vacuum Cleaner,18.2,201.41,Excellent quality,2025-02-07
134719,P0403,Books,Science,9.93,43.2,Best purchase,2025-03-14
134720,P0102,Electronics,Laptop,9.87,293.83,Fantastic,2025-05-27
134721,P0303,Home & Kitchen,Coffee Maker,9.2,350.42,Very satisfied,2025-05-24
134722,P0605,Beauty,Perfume,10.32,96.46,Exceeded expectations,2024-12-23
134723,P0601,Beauty,Lipstick,11.44,345.83,Excellent quality,2025-05-28
134724,P0305,Home & Kitchen,Toaster,11.26,155.77,Loved it,2025-01-16
134725,P0402,Books,Non-Fiction,9.28,114.22,Highly recommend,2024-12-02
134726,P0405,Books,Mystery,9.51,125.24,Highly recommend,2025-01-25
134727,P0103,Electronics,Headphones,13.82,380.16,Highly recommend,2025-01-27
134728,P0204,Apparel,Jacket,1.03,237.56,Best purchase,2024-09-03
134729,P0305,Home & Kitchen,Toaster,8.18,96.4,Good product,2025-01-25
134730,P0601,Beauty,Lipstick,16.86,351.64,Poor quality,2024-09-10
134731,P0601,Beauty,Lipstick,27.1,122.35,Excellent quality,2025-01-12
134732,P0502,Sports,Basketball,21.81,77.13,Best purchase,2024-11-25
134733,P0501,Sports,Football,9.88,300.22,Good product,2025-01-12
134734,P0605,Beauty,Perfume,26.51,225.57,Acceptable,2024-06-18
134735,P0302,Home & Kitchen,Microwave,7.11,287.66,Mediocre,2025-03-01
134736,P0102,Electronics,Laptop,5.16,330.55,Stopped working,2024-07-16
134737,P0105,Electronics,Camera,5.18,226.2,Cheaply made,2025-04-27
134738,P0505,Sports,Yoga Mat,13.18,121.33,Disappointed,2024-07-21
134739,P0105,Electronics,Camera,4.65,368.71,Exceeded expectations,2025-05-29
134740,P0102,Electronics,Laptop,15.36,18.25,Defective,2024-08-21
134741,P0605,Beauty,Perfume,5.54,223.98,Average product,2025-01-04
134742,P0601,Beauty,Lipstick,10.49,34.11,Highly recommend,2025-02-02
134743,P0301,Home & Kitchen,Blender,7.73,25.13,Disappointed,2024-10-13
134744,P0102,Electronics,Laptop,14.07,346.95,Exceeded expectations,2024-07-07
134745,P0605,Beauty,Perfume,24.38,30.82,Good product,2025-04-09
134746,P0201,Apparel,T-Shirt,19.69,158.22,Disappointed,2024-09-20
134747,P0402,Books,Non-Fiction,10.84,396.84,Okay quality,2024-06-13
134748,P0604,Beauty,Moisturizer,17.4,189.54,Not worth the price,2025-04-03
134749,P0401,Books,Fiction,24.24,203.41,Great value,2025-03-06
134750,P0202,Apparel,Jeans,12.66,395.91,Good product,2024-10-28
134751,P0102,Electronics,Laptop,28.03,260.46,Satisfactory,2024-09-30
134752,P0203,Apparel,Sneakers,27.04,46.36,Okay quality,2024-08-28
134753,P0602,Beauty,Foundation,4.01,316.77,Loved it,2024-06-04
134754,P0103,Electronics,Headphones,18.98,290.7,Great value,2025-04-22
134755,P0401,Books,Fiction,14.86,88.28,Not worth the price,2024-11-12
134756,P0403,Books,Science,18.59,377.13,Poor quality,2025-04-08
134757,P0404,Books,Biography,10.67,228.12,Neither good nor bad,2024-11-16
134758,P0301,Home & Kitchen,Blender,23.55,345.17,Works perfectly,2024-06-03
134759,P0603,Beauty,Eyeliner,0.5,397.78,Great value,2025-03-08
134760,P0405,Books,Mystery,27.42,346.28,Satisfactory,2025-03-17
134761,P0304,Home & Kitchen,Vacuum Cleaner,11.32,368.07,Okay quality,2024-08-20
134762,P0305,Home & Kitchen,Toaster,21.55,172.93,Average product,2025-02-24
134763,P0201,Apparel,T-Shirt,21.63,218.09,Highly recommend,2025-03-03
134764,P0401,Books,Fiction,26.23,39.05,Best purchase,2024-12-11
134765,P0401,Books,Fiction,15.13,113.47,Very satisfied,2025-04-29
134766,P0605,Beauty,Perfume,19.97,223.14,Loved it,2025-02-10
134767,P0203,Apparel,Sneakers,12.39,96.32,Very satisfied,2024-11-19
134768,P0305,Home & Kitchen,Toaster,10.05,201.55,Highly recommend,2025-01-20
134769,P0505,Sports,Yoga Mat,8.54,238.61,Satisfactory,2024-07-25
134770,P0604,Beauty,Moisturizer,9.73,255.98,Average product,2025-01-11
134771,P0603,Beauty,Eyeliner,23.14,26.71,Cheaply made,2024-06-19
134772,P0604,Beauty,Moisturizer,22.28,196.91,Exceeded expectations,2024-07-25
134773,P0601,Beauty,Lipstick,18.28,37.29,Very satisfied,2024-10-12
134774,P0203,Apparel,Sneakers,24.03,119.61,Loved it,2025-04-11
134775,P0104,Electronics,Smartwatch,15.37,51.41,Highly recommend,2024-10-03
134776,P0502,Sports,Basketball,24.0,362.03,Nothing special,2024-06-28
134777,P0102,Electronics,Laptop,26.4,288.43,Works perfectly,2024-06-18
134778,P0104,Electronics,Smartwatch,22.53,207.18,Great value,2024-09-26
134779,P0602,Beauty,Foundation,26.93,331.18,Neither good nor bad,2024-07-07
134780,P0303,Home & Kitchen,Coffee Maker,21.0,385.16,Best purchase,2025-02-11
